hour,txn_count,fraud_count,total_amount,avg_amount,fraud_amount,fraud_rate,fraud_amount_share,txn_count_roll_mean_24,fraud_count_roll_mean_24,fraud_rate_roll_mean_24,fraud_rate_roll_std_24,avg_amount_roll_mean_24,fraud_rate_zscore_like,fraud_count_spike_flag,fraud_rate_spike_flag
148,12,12,1.080277e+07,900230.8,1.0802769e+07,1.0,0.9999999,18383.166666666668,9.666666666666666,0.2130229673364489,0.4126557409025754,492069.2724609375,1.9071030756587726,False,False
149,22,22,4.201355e+07,1.9097069e+06,4.2013548e+07,1.0,0.9999999,18383.666666666668,10.166666666666666,0.2130229673364489,0.4126557409025754,495101.1422526042,1.9071030756587726,False,False
150,14,14,1.4014584e+07,1.0010417e+06,1.4014584e+07,1.0,1.0,18384.0,10.5,0.2130229673364489,0.4126557409025754,433648.6813151042,1.9071030756587726,False,False
151,18,18,1.0203596e+07,566866.44,1.0203596e+07,1.0,1.0,18384.166666666668,10.666666666666666,0.2130229673364489,0.4126557409025754,391526.4391276042,1.9071030756587726,False,False
152,6,6,5.3350205e+06,889170.06,5.33502e+06,1.0,0.9999999,18384.083333333332,10.583333333333334,0.2130229673364489,0.4126557409025754,345280.9938151042,1.9071030756587726,False,False
153,19475,10,3.6848612e+09,189209.81,3.798339e+06,0.0005134788189987163,0.0010307956,18279.458333333332,10.75,0.21303299141486717,0.4126503510470071,344842.4104817708,-0.5150111033630486,False,False
154,29241,10,5.375431e+09,183831.98,1.1189249e+07,0.00034198556820902155,0.0020815537,18127.416666666668,10.916666666666666,0.2130396397189849,0.4126467739334397,344015.5413411458,-0.5154472725505524,False,False
155,29927,8,5.606062e+09,187324.56,7.3937585e+06,0.00026731713837003374,0.0013188863,17858.75,10.583333333333334,0.21303245032712723,0.41265064051110006,344050.0973307292,-0.5156059685869648,False,False
156,27603,18,4.9604147e+09,179705.64,7.466928e+06,0.0006521030322791001,0.0015053032,17511.541666666668,10.916666666666666,0.2130480265999548,0.4126422675104468,343783.9508463542,-0.5147216858057289,False,False
157,29764,16,5.050314e+09,169678.61,2.5721938e+07,0.0005375621556242441,0.0050931363,17287.25,11.166666666666666,0.21305857005207937,0.412636598006229,343177.5699869792,-0.5150318922832119,False,False
158,27839,8,4.789734e+09,172051.22,1.1549795e+07,0.00028736664391680735,0.0024113646,17097.583333333332,11.083333333333334,0.21305768000670036,0.41263707687630535,343127.7620442708,-0.5156354706985404,False,False
159,27561,10,4.5739817e+09,165958.48,2.873931e+06,0.00036283153731722363,0.0006283215,17097.791666666668,11.166666666666666,0.21306070140833447,0.412635451482676,342746.0250651042,-0.5154619388778986,False,False
160,27765,26,4.657391e+09,167743.23,8.887245e+07,0.0009364307581487485,0.019082025,16990.5,11.833333333333334,0.21308598611115015,0.41262186775906756,342316.0478515625,-0.5141500534258567,False,False
161,33049,14,5.387907e+09,163027.84,4.4869824e+07,0.0004236134224938727,0.008327876,17010.916666666668,11.916666666666666,0.2130882799334202,0.41262063397037624,342551.8870442708,-0.5153999800363702,False,False
162,40622,10,6.199143e+09,152605.56,3.503869e+07,0.00024617202501107775,0.0056521827,17394.25,12.166666666666666,0.21309323296177865,0.4126179671820523,343035.8460286458,-0.5158453530038762,False,False
163,46352,8,6.710359e+09,144769.56,4.425651e+06,0.00017259233690024162,0.0006595252,17406.666666666668,12.333333333333334,0.2130968053690647,0.41261604317753553,342908.6259765625,-0.5160347411420209,False,False
164,39102,14,4.9813514e+09,127393.77,9.819639e+06,0.00035803795202291446,0.0019712802,17493.75,12.333333333333334,0.2130959629628634,0.4126164963711207,342655.0872395833,-0.5155826945403974,False,False
165,16542,4,2.0534848e+09,124137.64,5.3344905e+06,0.00024180872929512756,0.0025977746,17498.25,12.166666666666666,0.21308575517377074,0.4126219878248398,342542.7919921875,-0.5158327784869017,False,False
166,12176,6,1.3826888e+09,113558.54,4.1166592e+06,0.0004927726675427069,0.0029772855,17497.708333333332,12.083333333333334,0.21307894030669347,0.41262565018768343,341987.1438802083,-0.5152034720634929,False,False
167,7946,6,9.330517e+08,117424.08,6.258292e+06,0.0007550969041026932,0.0067073368,17511.75,11.666666666666666,0.21302278713470038,0.41265570031610405,341777.5188802083,-0.5143941791377064,False,False
168,3824,2,4.4255194e+08,115730.11,1.5027163e+07,0.0005230125523012552,0.033955704,17524.291666666668,11.333333333333334,0.21292630891090625,0.41270724507119155,342135.5091145833,-0.5146585113182728,False,False
169,1464,10,1.3606926e+08,92943.484,5.548485e+06,0.006830601092896175,0.040776916,17538.75,11.166666666666666,0.21268868512027528,0.41282926514732565,341791.1360677083,-0.4986518675072972,False,False
170,529,16,8.22607e+07,155502.28,3.7207452e+07,0.030245746691871456,0.45231137,17539.041666666668,11.416666666666666,0.21315071256066134,0.4126093991010008,342976.96484375,-0.44328841336941377,False,False
171,14,14,3.0834522e+07,2.2024658e+06,3.083452e+07,1.0,0.99999994,17536.125,11.75,0.25184118875113753,0.4412822048017364,424669.9186197917,1.6954203072498755,False,False
172,10,10,7.31284e+06,731284.0,7.31284e+06,1.0,1.0,17536.041666666668,11.666666666666666,0.25184118875113753,0.4412822048017364,417630.4680989583,1.6954203072498755,False,False
173,14,14,2.7327876e+07,1.9519911e+06,2.732788e+07,1.0,1.0000001,17535.708333333332,11.333333333333334,0.25184118875113753,0.4412822048017364,419392.3118489583,1.6954203072498755,False,False
174,10,10,6.161252e+06,616125.2,6.1612515e+06,1.0,0.99999994,17535.541666666668,11.166666666666666,0.25184118875113753,0.4412822048017364,403354.1243489583,1.6954203072498755,False,False
175,8,8,2.700001e+06,337500.12,2.700001e+06,1.0,1.0,17535.125,10.75,0.25184118875113753,0.4412822048017364,393797.1946614583,1.6954203072498755,False,False
176,10,10,3.3628072e+06,336280.72,3.3628072e+06,1.0,1.0,17535.291666666668,10.916666666666666,0.25184118875113753,0.4412822048017364,370760.138671875,1.6954203072498755,False,False
177,17336,18,3.0474575e+09,175787.81,6.663945e+06,0.0010383017997231195,0.0021867228,17446.166666666668,11.25,0.2518630563753344,0.4412692216364891,370200.888671875,-0.5684166089023923,False,False
178,28204,14,5.8619546e+09,207841.25,1.84989e+07,0.0004963834917033045,0.0031557563,17402.958333333332,11.416666666666666,0.25186948962214667,0.441265396398359,371201.2747395833,-0.5696642160979977,False,False
179,30534,8,5.1159434e+09,167549.08,4.712979e+06,0.0002620030130346499,0.0009212336,17428.25,11.416666666666666,0.2518692682002577,0.4412655281399192,370377.2962239583,-0.5701946994314994,False,False
180,31481,10,5.6398085e+09,179149.6,3.643911e+07,0.00031765191702931925,0.006461055,17589.833333333332,11.083333333333334,0.2518553327371223,0.44127381189031356,370354.1276041667,-0.5700263057591488,False,False
181,31749,11,5.68132e+09,178944.84,6.8827755e+06,0.0003464676052789064,0.0012114748,17672.541666666668,10.875,0.2518473704641912,0.4412785454884421,370740.220703125,-0.5699368469874989,False,False
182,31900,8,5.233469e+09,164058.6,5.430242e+06,0.00025078369905956113,0.0010375989,17841.75,10.875,0.2518458461748222,0.44127945228407833,370407.1946614583,-0.5701490544676339,False,False
183,31199,16,4.692443e+09,150403.64,1.8978468e+07,0.0005128369499022404,0.0040444746,17993.333333333332,11.125,0.25185209640034656,0.4412757364892234,369759.076171875,-0.5695741656908037,False,False
184,32175,8,5.061975e+09,157326.34,641278.25,0.00024864024864024864,0.00012668538,18177.083333333332,10.375,0.25182343846245037,0.4412927622977452,369325.0390625,-0.5700859377432295,False,False
185,37323,16,6.1538944e+09,164882.1,5.595526e+06,0.00042869008386249764,0.00090926583,18355.166666666668,10.458333333333334,0.2518236499900074,0.4412926365545808,369402.2994791667,-0.5696785739932722,False,False
186,43747,17,6.531303e+09,149297.16,3.720609e+07,0.00038859807529659175,0.00569658,18485.375,10.75,0.2518295844087693,0.44128910723828085,369264.44921875,-0.569787430075185,False,False
187,49083,10,7.391259e+09,150586.95,2.3756742e+07,0.00020373652792209115,0.0032141672,18599.166666666668,10.833333333333334,0.25183088208339516,0.44128833507412457,369506.8404947917,-0.5702102810245516,False,False
188,39079,10,4.675323e+09,119637.734,2.0778776e+07,0.0002558919112566852,0.004444351,18598.208333333332,10.666666666666666,0.25182662599836325,0.4412908663857997,369183.6722005208,-0.5700791773631911,False,False
189,17674,10,2.0018072e+09,113262.83,1.0138774e+07,0.0005658028742786014,0.00506481,18645.375,10.916666666666666,0.25184012575440423,0.4412828402835269,368730.5550130208,-0.569417842576159,False,False
190,12669,8,1.3503958e+09,106590.555,2.2112574e+07,0.0006314626253058647,0.016374884,18665.916666666668,11.0,0.2518459045026444,0.4412794065917827,368440.2223307292,-0.569286574729582,False,False
191,9111,12,8.868358e+08,97336.82,5.392995e+06,0.0013170892327955218,0.0060811653,18714.458333333332,11.25,0.25186932084967323,0.4412655179262267,367603.2532552083,-0.567803785789504,False,False
192,4314,10,4.0937974e+08,94895.63,8.309609e+06,0.0023180343069077423,0.020298047,18734.875,11.583333333333334,0.2519441134227819,0.44122121346239546,366735.1500651042,-0.5657617347021537,False,False
193,1511,8,1.3659589e+08,90400.984,2.287479e+06,0.005294506949040371,0.016746324,18736.833333333332,11.5,0.25188010950012124,0.44125842560957645,366629.2125651042,-0.5588235560837964,False,False
194,671,12,5.844226e+07,87097.26,1.296177e+07,0.01788375558867362,0.22178763,18742.75,11.333333333333334,0.251365026537488,0.44153551697991605,363779.0032552083,-0.5287938613541584,False,False
195,141,10,2.0572776e+07,145906.22,6.8520355e+06,0.07092198581560284,0.33306324,18748.041666666668,11.166666666666666,0.2126534426131381,0.4128412885535078,278089.0227864583,-0.34330736950784807,False,False
196,8,8,4.998966e+06,624870.75,4.998966e+06,1.0,1.0,18747.958333333332,11.083333333333334,0.2126534426131381,0.4128412885535078,273655.1373697917,1.90714102299585,False,False
197,4,4,4.8949735e+06,1.2237434e+06,4.8949735e+06,1.0,1.0,18747.541666666668,10.666666666666666,0.2126534426131381,0.4128412885535078,243311.48111979166,1.90714102299585,False,False
198,12,12,3.9553204e+07,3.2961002e+06,3.9553204e+07,1.0,1.0,18747.625,10.75,0.2126534426131381,0.4128412885535078,354977.1087239583,1.90714102299585,False,False
199,10,10,1.0151804e+07,1.0151804e+06,1.0151805e+07,1.0,1.0000001,18747.708333333332,10.833333333333334,0.2126534426131381,0.4128412885535078,383213.7858072917,1.90714102299585,False,False
200,8,8,2.6179146e+07,3.2723932e+06,2.6179144e+07,1.0,0.99999994,18747.625,10.75,0.2126534426131381,0.4128412885535078,505551.8079427083,1.90714102299585,False,False
201,17963,8,2.4447017e+09,136096.52,7.441642e+06,0.00044535990647441966,0.0030439878,18773.75,10.333333333333334,0.2126287367009194,0.41285452049746246,503898.00390625,-0.513942239360194,False,False
202,31949,2,4.604339e+09,144115.28,4.527854e+06,6.259976838085699e-05,0.0009833884,18929.791666666668,9.833333333333334,0.21261066237911427,0.4128642205817559,501242.7552083333,-0.5148134713907581,False,False
203,36176,8,5.277177e+09,145875.08,1.614672e+07,0.00022114108801415304,0.003059727,19164.875,9.833333333333334,0.21260895979890507,0.4128651344273533,500339.671875,-0.5144242053896709,False,False
204,36856,6,5.284769e+09,143389.64,4.610782e+06,0.00016279574560451487,0.0008724662,19388.833333333332,9.666666666666666,0.21260250745842904,0.4128685976039318,498849.673828125,-0.5145455792610792,False,False
205,33549,16,5.3653335e+09,159925.28,5.527244e+06,0.00047691436406450266,0.0010301771,19463.833333333332,9.875,0.21260794274004513,0.41286568267961155,498057.1920572917,-0.51380155163101,False,False
206,29777,12,4.2066486e+09,141271.73,1.6591883e+07,0.00040299560063135977,0.0039442047,19375.375,10.041666666666666,0.2126142849026106,0.41286227991819074,497107.7395833333,-0.5140001875299173,False,False
207,28288,6,4.0787185e+09,144185.47,2.0972022e+06,0.00021210407239819005,0.0005141817,19254.083333333332,9.625,0.21260175436604797,0.4128690016769778,496848.6490885417,-0.5144238231278503,False,False
208,29058,21,4.0812554e+09,140452.05,2.32441e+07,0.0007226925459425976,0.005695331,19124.208333333332,10.166666666666666,0.21262150654510217,0.41285841193103445,496145.5533854167,-0.5132481448253887,False,False
209,30372,6,4.1417034e+09,136365.84,1.7780416e+07,0.00019755037534571315,0.00429302,18834.583333333332,9.75,0.21261187572391402,0.41286357966524245,494957.3763020833,-0.5144903445365605,False,False
210,33004,8,4.3691346e+09,132381.97,6.8677735e+06,0.00024239486122894195,0.0015718841,18386.958333333332,9.375,0.21260578392332785,0.41286684823040426,494252.5768229167,-0.5143628992550826,False,False
211,36889,14,4.763104e+09,129119.91,1.7522542e+07,0.000379516929165876,0.003678807,17878.875,9.541666666666666,0.21261310810671305,0.41286291797190494,493358.1165364583,-0.5140534108030248,False,False
212,34047,40,4.3861356e+09,128825.91,1.043355e+08,0.001174846535671278,0.02378757,17669.208333333332,10.791666666666666,0.21265139788273027,0.4128424093395571,493740.95703125,-0.5122452213312283,True,False
213,14775,8,1.8760248e+09,126972.914,9.59598e+06,0.0005414551607445009,0.00511506,17548.416666666668,10.708333333333334,0.21265038339466635,0.41284295319166825,494312.2106119792,-0.5137763079013904,False,False
214,10746,12,1.3319142e+09,123945.12,1.3397104e+07,0.0011166945840312675,0.010058533,17468.291666666668,10.875,0.2126706013929466,0.4128321303707095,495035.3173828125,-0.5124453530759512,False,False
215,7975,10,1.04081216e+09,130509.36,2.3474506e+07,0.0012539184952978057,0.022554027,17420.958333333332,10.791666666666666,0.2126679692788842,0.4128335366952118,496417.5065104167,-0.5121048364335524,False,False
216,4130,6,5.146052e+08,124601.74,3.530629e+06,0.0014527845036319612,0.00686085,17413.291666666668,10.625,0.21263191720374766,0.4128527422180016,497655.2610677083,-0.5115120019927233,False,False
217,3347,16,4.1271837e+08,123309.94,1.2623112e+07,0.004780400358530027,0.030585293,17489.791666666668,10.958333333333334,0.21261049609580976,0.41286398095763255,499026.4674479167,-0.5033863580330272,False,False
218,12,12,2.2237884e+07,1.853157e+06,2.2237884e+07,1.0,1.0,17462.333333333332,10.958333333333334,0.25353200627961503,0.4404729367027157,572612.2900390625,1.6946966124826681,False,False
219,10,10,8.562844e+06,856284.4,8.562844e+06,1.0,1.0,17456.875,10.958333333333334,0.2922435902039649,0.46392837471023934,602211.3798828125,1.5255725848587858,False,False
220,6,6,9.687097e+06,1.6145161e+06,9.687098e+06,1.0,1.0000001,17456.791666666668,10.875,0.2922435902039649,0.46392837471023934,643446.6038411459,1.5255725848587858,False,False
221,10,10,5.286186e+06,528618.6,5.286186e+06,1.0,1.0,17457.041666666668,11.125,0.2922435902039649,0.46392837471023934,614483.0725911459,1.5255725848587858,False,False
222,8,8,5.9493e+06,743662.5,5.9493e+06,1.0,1.0,17456.875,10.958333333333334,0.2922435902039649,0.46392837471023934,508131.4996744792,1.5255725848587858,False,False
223,8,8,6.5874485e+06,823431.06,6.5874485e+06,1.0,1.0,17456.791666666668,10.875,0.2922435902039649,0.46392837471023934,500141.9449869792,1.5255725848587858,False,False
224,10,10,2.0234992e+07,2.0234992e+06,2.0234992e+07,1.0,1.0,17456.875,10.958333333333334,0.2922435902039649,0.46392837471023934,448104.6949869792,1.5255725848587858,False,False
225,18366,12,3.5857085e+09,195236.23,4.5335415e+06,0.0006533812479581836,0.0012643363,17473.666666666668,11.125,0.2922522577598601,0.4639226879350725,450568.8499348958,-0.6285505841712835,False,False
226,27522,12,6.125641e+09,222572.53,2.301043e+07,0.0004360148245040331,0.0037564116,17289.208333333332,11.541666666666666,0.29226781672053187,0.4639124686157443,453837.9020182292,-0.6290665193087324,False,False
227,30871,14,6.004298e+09,194496.39,1.705556e+07,0.0004535000485892909,0.0028405585,17068.166666666668,11.791666666666666,0.29227749834388916,0.46390611113305347,455863.7900390625,-0.6290583186812159,False,False
228,30965,16,5.9129093e+09,190954.61,3.993058e+07,0.000516712417245277,0.006753119,16822.708333333332,12.208333333333334,0.29229224487187416,0.4638964272655024,457845.6637369792,-0.6289669747502423,False,False
229,28304,8,5.042347e+09,178149.62,1.9979955e+06,0.0002826455624646693,0.00039624315,16604.166666666668,11.875,0.2922841503384742,0.4639017422050375,458605.0113932292,-0.6294468811176599,False,False
230,26034,17,4.4316923e+09,170227.1,3.8649948e+07,0.0006529922409157255,0.008721261,16448.208333333332,12.083333333333334,0.2922945668651527,0.46389490605927575,459811.4847005208,-0.6286802696362686,False,False
231,26968,17,4.651274e+09,172473.83,1.8176362e+07,0.0006303767428062889,0.0039078244,16393.208333333332,12.541666666666666,0.2923119948930864,0.46388346345762194,460990.1663411458,-0.628782099659663,False,False
232,27482,10,4.8366285e+09,175992.6,1.0156762e+07,0.0003638745360599665,0.0020999673,16327.541666666666,12.083333333333334,0.2922970441426746,0.4638932755245777,462471.0224609375,-0.6293110614213843,False,False
233,14703,12,2.4018094e+09,163355.06,3.1096272e+06,0.0008161599673536013,0.001294702,15674.666666666666,12.333333333333334,0.2923228195423416,0.4638763567648448,463595.5732421875,-0.6284145663469608,False,False
234,34053,14,5.373207e+09,157789.53,3.6473955e+06,0.0004111238363727131,0.00067881163,15718.375,12.583333333333334,0.2923298499163059,0.46387173887066613,464654.2216796875,-0.629309142200888,False,False
235,47491,10,7.2981453e+09,153674.28,1.0014132e+07,0.00021056621254553494,0.0013721476,16160.125,12.416666666666666,0.2923228103031134,0.4638763633357841,465677.3206380208,-0.6297200443453461,False,False
236,37109,10,4.5640064e+09,122989.2,1.330319e+07,0.0002694764073405373,0.0029148052,16287.708333333334,11.166666666666666,0.29228508654776636,0.46390110591062356,465434.1246744792,-0.6294781504502089,False,False
237,16003,12,1.8682477e+09,116743.59,5.1710124e+07,0.0007498594013622446,0.02767841,16338.875,11.333333333333334,0.29229377005779206,0.46389540940304486,465007.9029947917,-0.6284690573497971,False,False
238,10920,14,1.2117147e+09,110962.88,3.1908354e+07,0.001282051282051282,0.026333224,16346.125,11.416666666666666,0.29230065992020954,0.46389089796520144,464466.9765625,-0.627342786665301,False,False
239,8554,10,9.314852e+08,108894.69,3.0891935e+06,0.0011690437222352116,0.003316417,16370.25,11.416666666666666,0.2922971234713319,0.4638932135318069,463566.365234375,-0.6275756386531736,False,False
240,4189,14,4.5997347e+08,109805.08,1.159864e+07,0.0033420864168059203,0.025215888,16372.708333333334,11.75,0.29237584438438086,0.4638418699392951,462949.8375651042,-0.6231299429812189,False,False
241,1865,18,1.803807e+08,96718.875,1.0169645e+07,0.0096514745308311,0.056378786,16310.958333333334,11.833333333333334,0.2925788058082267,0.4637116039816547,461841.8766276042,-0.6101364055763175,False,False
242,637,8,6.593072e+07,103501.914,1.4575222e+07,0.012558869701726845,0.22106875,16337.0,11.666666666666666,0.251435425379132,0.4414892849601651,388939.5813802083,-0.5410698828148426,False,False
243,8,8,1.6247876e+07,2.0309845e+06,1.6247876e+07,1.0,1.0,16336.916666666666,11.583333333333334,0.251435425379132,0.4414892849601651,437885.419921875,1.6955441504959965,False,False
244,12,12,2.7299326e+07,2.2749438e+06,2.7299324e+07,1.0,0.99999994,16337.166666666666,11.833333333333334,0.251435425379132,0.4414892849601651,465403.2376302083,1.6955441504959965,False,False
245,4,4,1.6246918e+06,406172.94,1.6246918e+06,1.0,1.0,16336.916666666666,11.583333333333334,0.251435425379132,0.4414892849601651,460301.333984375,1.6955441504959965,False,False
246,4,4,1.6921375e+06,423034.38,1.6921375e+06,1.0,1.0,16336.75,11.416666666666666,0.251435425379132,0.4414892849601651,446941.8287760417,1.6955441504959965,False,False
247,8,8,6.475558e+06,809444.75,6.475558e+06,1.0,1.0,16336.75,11.416666666666666,0.251435425379132,0.4414892849601651,446359.0657552083,1.6955441504959965,False,False
248,10,10,2.8243774e+07,2.8243775e+06,2.8243772e+07,1.0,0.99999994,16336.75,11.416666666666666,0.251435425379132,0.4414892849601651,479728.9928385417,1.6955441504959965,False,False
249,23209,28,3.792801e+09,163419.4,4.7020244e+07,0.001206428540652333,0.012397234,16538.541666666668,12.083333333333334,0.25145846901632757,0.4414756404404306,478403.2916666667,-0.5668535646180061,True,False
250,31854,22,6.3262607e+09,198601.77,6.787003e+07,0.0006906510956237835,0.0107283015,16719.041666666668,12.5,0.2514690788609576,0.44146934841884183,477404.509765625,-0.5680539966444262,False,False
251,35269,10,5.7713157e+09,163637.06,2.401342e+07,0.0002835351158240948,0.0041608224,16902.291666666668,12.333333333333334,0.2514619969887591,0.44147355152565687,476118.7044270833,-0.5689547222136079,False,False
252,35590,2,5.854918e+09,164510.2,152400.08,5.6195560550716494e-05,2.6029413e-05,17095.0,11.75,0.2514428087863968,0.4414849426911979,475016.8541666667,-0.5694115221539539,False,False
253,33311,10,5.942228e+09,178386.36,7.202086e+06,0.0003002011347602894,0.0012120178,17303.625,11.833333333333334,0.25144354026857574,0.44148450847333687,475026.7180989583,-0.5688610456622241,False,False
254,29553,10,4.521638e+09,153000.98,5.3947515e+06,0.000338375122660982,0.0011930967,17450.25,11.541666666666666,0.2514304312219818,0.4414922835981011,474308.9635416667,-0.5687348690512894,False,False
255,28840,8,3.974801e+09,137822.5,2.1801148e+06,0.00027739251040221914,0.00054848404,17528.25,11.166666666666666,0.25141572354563163,0.4415010076948984,472865.158203125,-0.5688284435553993,False,False
256,28570,8,3.9188093e+09,137165.19,2.0354124e+07,0.000280014000700035,0.005193956,17573.583333333332,11.083333333333334,0.25141222935665836,0.4415030813188813,471247.349609375,-0.5688119199661369,False,False
257,26843,6,3.605126e+09,134304.14,1.3407794e+07,0.00022352196103267146,0.0037190916,18079.416666666668,10.833333333333334,0.2513875361063949,0.4415177228615292,470036.89453125,-0.5688650786598967,False,False
258,27662,8,3.5837804e+09,129556.086,7.159476e+06,0.0002892054081411322,0.0019977442,17813.125,10.583333333333334,0.2513824561718853,0.44152073674100084,468860.5009765625,-0.568700923578675,False,False
259,43328,10,5.076898e+09,117173.6,2.210554e+07,0.00023079763663220087,0.004354143,17639.666666666668,10.583333333333334,0.2513832991478889,0.44152023635859694,467339.6393229167,-0.5688357652247539,False,False
260,33674,12,3.7874499e+09,112474.01,3.9424376e+07,0.00035635802102512324,0.010409214,17496.541666666668,10.666666666666666,0.25138691921512574,0.44151808828528344,466901.5061848958,-0.5685623485303261,False,False
261,14420,20,1.5690222e+09,108808.75,2.7005758e+07,0.0013869625520110957,0.01721184,17430.583333333332,11.0,0.2514134651797361,0.4415023825913382,466570.8876953125,-0.56630838810026,False,False
262,11125,22,1.2214924e+09,109797.06,2.3105144e+07,0.0019775280898876404,0.018915504,17439.125,11.333333333333334,0.25144244338006266,0.4414852737963474,466522.3118489583,-0.5650582932133102,False,False
263,8021,6,6.852382e+08,85430.52,1.2654631e+06,0.0007480364044383493,0.0018467492,17416.916666666668,11.166666666666666,0.2514249014084878,0.441495658762698,465544.6383463542,-0.567790101734131,False,False
264,4042,8,3.6898922e+08,91288.77,6.467931e+06,0.0019792182088075212,0.01752878,17410.791666666668,10.916666666666666,0.2513681152331545,0.44152904147064953,464773.1256510417,-0.5648301099145819,False,False
265,1581,12,1.4477317e+08,91570.63,2.2467482e+07,0.007590132827324478,0.15519093,17398.958333333332,10.666666666666666,0.2512822259955084,0.44157830394738634,464558.6155598958,-0.5518660925814408,False,False
266,767,10,1.0500514e+08,136903.7,6.1784212e+07,0.01303780964797914,0.58839226,17404.375,10.75,0.25130218182660224,0.44156705716637246,465950.3567708333,-0.5395881968813867,False,False
267,77,8,5.438946e+07,706356.6,1.17571e+07,0.1038961038961039,0.21616505,17407.25,10.75,0.21396451948893988,0.412431571219959,410757.5286458333,-0.26687679429403827,False,False
268,6,6,8.090415e+06,1.3484025e+06,8.090415e+06,1.0,1.0,17407.0,10.5,0.2139645194889399,0.412431571219959,372151.6432291667,1.905856717481625,False,False
269,14,14,3.07869e+07,2.1990642e+06,3.0786904e+07,1.0,1.0000001,17407.416666666668,10.916666666666666,0.2139645194889399,0.412431571219959,446855.4479166667,1.905856717481625,False,False
270,16,16,7.4537095e+06,465856.84,7.453709e+06,1.0,0.99999994,17407.916666666668,11.416666666666666,0.2139645194889399,0.412431571219959,448639.7174479167,1.905856717481625,False,False
271,12,12,2.1611876e+07,1.8009896e+06,2.1611874e+07,1.0,0.9999999,17408.083333333332,11.583333333333334,0.2139645194889399,0.412431571219959,489954.0872395833,1.905856717481625,False,False
272,12,12,1.4762929e+07,1.2302441e+06,1.4762928e+07,1.0,0.99999994,17408.166666666668,11.666666666666666,0.2139645194889399,0.412431571219959,423531.86328125,1.905856717481625,False,False
273,7871,20,1.05752806e+09,134357.52,2.380417e+07,0.002540973192732817,0.022509256,16769.083333333332,11.333333333333334,0.21402012551610994,0.4124017278488217,422320.951171875,-0.5127988998166885,False,False
274,19202,20,2.8262446e+09,147184.9,1.9364378e+07,0.0010415581710238517,0.0068516284,16241.916666666666,11.25,0.2140347466442516,0.4123938418557815,420178.58203125,-0.5164800412992435,False,False
275,24797,10,3.5083044e+09,141481.0,1.4612378e+07,0.000403274589668105,0.0041650827,15805.583333333334,11.25,0.21403973578899507,0.41239114417378075,419255.4127604167,-0.5180432805543007,False,False
276,26383,10,4.4126223e+09,167252.48,1.362964e+07,0.0003790319523935868,0.0030887846,15421.958333333334,11.583333333333334,0.21405318730532188,0.41238386611688443,419369.6744791667,-0.5181438288673625,False,False
277,25925,14,4.0442427e+09,155997.8,8.334851e+06,0.0005400192864030858,0.0020609177,15114.208333333334,11.75,0.21406317972830702,0.41237846437228304,418436.8177083333,-0.517784459881837,False,False
278,25737,4,4.0226552e+09,156298.53,659767.1,0.00015541826941757004,0.00016401285,14955.208333333334,11.5,0.21405555652608854,0.41238258872434846,418574.2154947917,-0.5186934271845546,False,False
279,25925,22,4.2312563e+09,163211.44,6.506476e+07,0.0008486017357762777,0.015377173,14833.75,12.083333333333334,0.2140793569104791,0.4123697305065448,419632.087890625,-0.5170863412132006,False,False
280,25956,4,4.0681267e+09,156731.66,1.4892329e+06,0.0001541069502234551,0.00036607336,14724.833333333334,11.916666666666666,0.2140741107833759,0.4123725694898554,420447.357421875,-0.5187542035053208,False,False
281,27778,18,4.5043174e+09,162154.12,2.1634286e+07,0.0006479948160414716,0.0048030107,14763.791666666666,12.416666666666666,0.21409179715233462,0.41236300780228374,421607.7734375,-0.5176114207572987,False,False
282,31118,18,5.0811556e+09,163286.7,8.02063e+06,0.000578443344687962,0.0015785052,14907.791666666666,12.833333333333334,0.2141038487330241,0.41235649178087164,423013.2158203125,-0.5178174944358694,False,False
283,36644,8,6.2585713e+09,170793.89,3.9659255e+06,0.00021831677764436196,0.00063367904,14629.291666666666,12.75,0.21410332869723292,0.41235677323774894,425247.39453125,-0.518689217204323,False,False
284,33449,16,5.9230474e+09,177076.97,8.986754e+06,0.0004783401596460283,0.0015172517,14619.916666666666,12.916666666666666,0.2141084112863421,0.4123540248505632,427939.1845703125,-0.5180744172537552,False,False
285,14266,16,2.8429788e+09,199283.53,2.7572836e+07,0.0011215477358755082,0.009698573,14613.5,12.75,0.21409735233566982,0.4123599814007373,431708.9671223958,-0.5164802944173706,False,False
286,11333,8,2.4353871e+09,214893.42,6.015908e+06,0.000705903114797494,0.002470206,14622.166666666666,12.166666666666666,0.21404436796170775,0.4123885025273391,436087.9820963542,-0.5173239882767272,False,False
287,6889,10,1.4446584e+09,209705.1,2.0667854e+07,0.0014515894904920889,0.014306395,14575.0,12.333333333333334,0.21407368267362661,0.41237270579579355,441266.0891927083,-0.5156066107062496,False,False
288,4018,10,9.405287e+08,234078.83,5.445147e+06,0.0024888003982080635,0.005789453,14574.0,12.416666666666666,0.21409491526485167,0.41236132345595883,447215.6748046875,-0.5131570368753161,False,False
289,1437,12,2.0094283e+08,139834.95,1.9105682e+06,0.008350730688935281,0.009508019,14568.0,12.416666666666666,0.21412660684241877,0.4123447916229256,449226.6881510417,-0.49903837840071014,False,False
